63,585  ,18642,19227
52,291  ,18619,18910
31,385  ,22842,23227
32,380  ,23671,24051
47,474  ,34709,35183
15,447  ,34580,35027
48,422  ,36545,36967
17,335  ,39304,39639
33,325  ,40641,40966
16,346  ,42578,42924
0 ,329  ,42033,42362
49,321  ,42362,42683
19,371  ,42214,42585
18,358  ,43373,43731
50,297  ,43690,43987
35,382  ,43739,44121
36,6881 ,36141,43022
34,312  ,44839,45151
37,6339 ,39172,45511
58,535  ,41531,42066
60,6389 ,41919,48308
39,562  ,41968,42530
51,359  ,50927,51286
1 ,296  ,51434,51730
53,553  ,44153,44706
26,1429 ,44636,46065
59,499  ,47839,48338
2 ,9610 ,47711,57321
28,1467 ,49505,50972
30,1353 ,50900,52253
23,1424 ,51343,52767
56,1608 ,52459,54067
62,1908 ,53467,55375
41,10279,56965,67244
43,1686 ,58075,59761
3 ,12484,48639,61123
55,12491,49024,61515
14,1738 ,60253,61991
57,10947,58582,69529
38,10136,62870,73006
13,2981 ,62776,65757
27,2242 ,63684,65926
12,12496,54997,67493
42,10861,64453,75314
5 ,12481,58148,70629
8 ,3819 ,73925,77744
7 ,2299 ,76074,78373
10,12672,68572,81244
29,12686,68683,81369
22,12682,69768,82450
25,12770,71003,83773
20,12708,71188,83896
9 ,12640,71389,84029
61,19130,72036,91166
45,12559,72167,84726
46,13051,76562,89613
11,13088,76905,89993
24,12672,77587,90259
21,12674,77944,90618
44,13112,77588,90700
6 ,13076,77701,90777
4 ,13064,78604,91668
40,12930,78924,91854
54,13391,80865,94256
