0,4692,69156,1177000
1,4862,100960,1528000
2,4597,104086,1553000
3,4876,107371,1842000
4,4807,108143,1953000
5,5135,110056,2021000
6,4919,113218,2400000
7,4602,113546,2451000
8,4892,114438,2598000
9,5442,116560,3373000
10,4923,116685,3455000
11,4857,118820,3493000
12,5114,123413,3541000
13,5398,125771,3734000
14,6531,131966,3922000
15,6692,135992,3978000
16,6626,140508,4491000
17,6838,145139,4749000
18,7139,164795,4860000
19,7803,170952,5326000
20,8371,182640,5468000
21,8742,187602,6535000
22,9138,189453,6571000
23,21604,193241,6600000
24,9719,194114,6613000
25,9913,211255,6855000
26,10012,211860,7292000
27,10377,219537,7336000
28,10190,223441,7338000
29,12048,223921,7755000
30,12036,224289,7826000
31,12600,225076,7995000
32,13358,228174,8097000
33,14028,229417,8332000
34,14111,235448,8342000
35,14136,243020,8494000
36,14554,245500,8540000
37,14751,248582,8619000
38,14601,249360,8641000
39,14980,253183,8766000
40,16221,262691,8801000
41,16666,266489,8847000
42,17192,286196,8912000
43,17795,290280,9214000
44,18163,299396,9314000
45,18853,299752,9487000
46,19356,301734,9529000
47,21209,303046,9588000
48,20687,319050,9651000
49,21447,321229,9709000
50,21662,322586,9932000
51,22185,326031,9984000
52,22005,327169,10019000
53,25010,328083,10089000
54,22442,330648,10176000
55,22629,351497,10362000
56,22684,358407,10756000
57,22983,359687,10767000
58,24098,362165,10820000
59,24655,365000,11124000
60,25129,366951,11191000
61,25151,371001,11263000
62,25657,374100,11615000
63,25713,379836,12386000
