41686172048, 41707430369, 26, 21
41686243555, 41865267999, 80, 179
41686365451, 41718126157, 255, 32
41686720368, 41746032239, 27, 60
41686734525, 41736302092, 81, 50
41686888872, 41737045532, 12, 51
41687081096, 41744359297, 28, 57
41687081682, 41739088845, 82, 52
41687289506, 41741958554, 0, 54
41687384942, 41759243104, 29, 72
41687398889, 41742017495, 83, 55
41687646803, 41742471445, 1, 55
41687692936, 41746764220, 30, 59
41687705499, 41758340640, 84, 71
41687980640, 41763413199, 2, 76
41688003823, 41763432713, 31, 75
41688052470, 41760565236, 85, 72
41688288200, 41771575385, 3, 83
41688303663, 41767313140, 32, 79
41688345267, 41775110739, 86, 87
41688594840, 41787918900, 4, 99
41688610161, 41783842256, 33, 95
41688640621, 41785297731, 87, 97
41688917608, 41791044317, 34, 103
41688926408, 41798445416, 5, 110
41688951994, 41797464471, 88, 109
41689231928, 41806745125, 35, 117
41689241448, 41801407789, 6, 112
41689250294, 41813393819, 89, 124
41689533545, 41813036329, 7, 124
41689538858, 41820506938, 36, 131
41689541408, 41810961957, 90, 121
41689857342, 41814155040, 91, 125
41689859729, 41819301616, 37, 130
41689880275, 41821593729, 8, 132
41690166289, 41838501878, 92, 148
41690166792, 41831740597, 38, 141
41690193139, 41837848971, 9, 147
41690465543, 41838415334, 39, 148
41690478543, 41837906141, 93, 147
41690492943, 41834218156, 10, 144
41690784663, 41857781277, 94, 167
41690816690, 41839760960, 40, 149
41690829853, 41843502230, 11, 153
41691096080, 41847450992, 41, 156
41691140763, 41856424439, 60, 165
41691391890, 41861243084, 61, 170
41691449110, 41866106596, 42, 175
41691466924, 41861091177, 95, 170
41691690557, 41707120238, 62, 16
41691748907, 41971295090, 43, 280
41691754981, 41981996655, 96, 290
41692190728, 41722469846, 44, 30
41692721108, 41863700337, 13, 171
41692874582, 41858225204, 45, 166
41693430499, 41714731377, 46, 21
41693434143, 41868529735, 47, 175
41693435429, 41882230168, 48, 189
41693436743, 41918271195, 49, 225
41693437826, 41927379269, 50, 234
41693439086, 41934019817, 51, 241
41693440216, 41941879606, 52, 248
41693441456, 41948556420, 53, 255
41693442356, 41945012876, 54, 252
41693443483, 41953070199, 55, 260
41693444406, 41956505453, 56, 263
41693445673, 41969650254, 57, 276
41693446623, 41966209227, 58, 273
41693449453, 41977578537, 59, 284
41693468673, 41988104025, 71, 295
41693470713, 41987216398, 63, 294
41693471973, 41997484279, 64, 304
41693473229, 41997598203, 65, 304
41693474203, 42007864378, 66, 314
41693475526, 42010182564, 67, 317
41693476639, 42001898841, 68, 308
41693478166, 42013496331, 69, 320
41693479119, 42008397682, 70, 315
41693480566, 41749503613, 20, 56
41693481946, 42020879996, 14, 327
41693483333, 42019165090, 15, 326
41693484339, 42016983252, 16, 323
41693485669, 42020513026, 17, 327
41693486713, 42029574709, 18, 336
41693488403, 42043364862, 19, 350
41693489646, 42042516664, 75, 349
41693491016, 42041530106, 72, 348
41693492359, 42050013223, 73, 357
41693492726, 42124617608, 21, 431
41693493226, 42053325783, 74, 360
41693494699, 42049200838, 77, 356
41693496009, 42058542779, 76, 365
41693497469, 42048946876, 175, 355
41693498966, 42074464733, 97, 381
41693500196, 42072228885, 98, 379
41693501646, 42070583606, 99, 377
41693502823, 42074564960, 100, 381
41693504126, 42079106640, 101, 386
41693505316, 42079607667, 102, 386
41693506529, 42093707849, 103, 400
41693507466, 42082475209, 104, 389
41693508736, 42085204889, 105, 392
41693509926, 42084483932, 106, 391
41693511103, 42087773570, 107, 394
41693512003, 42088464733, 108, 395
41693513273, 42099880599, 109, 406
41693514159, 42099941434, 110, 406
41693515249, 42104026557, 111, 411
41693516386, 42119592695, 112, 426
41693517953, 42110280508, 113, 417
41693518846, 42117686813, 114, 424
41693520029, 42123354696, 115, 430
41693520766, 42460507008, 22, 767
41693521069, 42130104543, 116, 437
41693522533, 42139187357, 117, 446
41693523066, 42139739888, 23, 446
41693523589, 42143702148, 118, 450
41693524496, 42154659875, 24, 461
41693525233, 42155600340, 119, 462
41693526223, 42147495646, 120, 454
41693526529, 42147945537, 25, 454
41693527829, 42159935248, 121, 466
41693528803, 42164908980, 122, 471
41693529926, 42165534087, 123, 472
41693530829, 42170731677, 124, 477
41693531213, 42169937850, 215, 476
41693531873, 42177594521, 125, 484
41693532773, 42184185333, 126, 491
41693533169, 42177352064, 176, 484
41693533946, 42187785195, 127, 494
41693534666, 42192882558, 177, 499
41693535006, 42193711187, 128, 500
41693535813, 42194372844, 178, 501
41693536253, 42210466504, 129, 517
41693537386, 42222351671, 179, 529
41693537699, 42223179769, 130, 530
41693538463, 42230630028, 180, 537
41693538919, 42234701523, 131, 541
41693540046, 42245992413, 181, 552
41693540276, 42252316340, 132, 559
41693541516, 42252185493, 182, 559
41693542079, 42270581861, 133, 577
41693542909, 42260592496, 183, 567
41693543169, 42264711134, 134, 571
41693544203, 42311254917, 184, 618
41693544519, 42362486192, 135, 669
41693545933, 42278480081, 185, 585
41693546489, 42331402335, 136, 638
41693547246, 42383614873, 186, 690
41693547739, 42293846801, 137, 600
41693548709, 42290396193, 138, 597
41693549089, 42309958991, 187, 616
41693549929, 41883410143, 139, 190
41693550189, 42282149079, 188, 589
41693551019, 41714157496, 140, 21
41693551576, 41887698051, 189, 194
41693552169, 41888433941, 141, 195
41693552719, 41891199385, 190, 198
41693553226, 41893303864, 142, 200
41693554066, 41898207209, 191, 205
41693554456, 41892172713, 143, 199
41693555166, 41905784478, 192, 212
41693555759, 41900750572, 144, 207
41693557086, 41903476912, 193, 210
41693557576, 41908929332, 145, 215
41693558213, 41908162551, 194, 215
41693558699, 41908908508, 146, 215
41693559566, 42333767189, 195, 640
41693559909, 42304359695, 147, 611
41693560686, 42307299402, 196, 614
41693561116, 42303300769, 148, 610
41693562149, 41914164508, 197, 221
41693562406, 41918868910, 149, 225
41693563399, 41924342256, 198, 231
41693563649, 41929290682, 150, 236
41693564816, 41933119026, 199, 240
41693565066, 41941003991, 151, 248
41693565879, 42277989520, 200, 584
41693566259, 41952239178, 152, 259
41693567539, 41951457407, 201, 258
41693568073, 41953253425, 153, 260
41693568609, 41957213307, 202, 264
41693569223, 42016509324, 154, 323
41693569916, 42017529205, 203, 324
41693570379, 41970731072, 155, 277
41693571006, 41981915708, 204, 288
41693571419, 41978955105, 156, 285
41693572839, 42000135422, 205, 307
41693573389, 41993439488, 157, 300
41693573959, 42173871604, 206, 480
41693574446, 42185249683, 158, 492
41693575503, 42189763348, 207, 496
41693575743, 42196855640, 159, 503
41693576796, 42204504431, 208, 511
41693576999, 42210594096, 160, 517
41693578349, 42218829058, 209, 525
41693578609, 42223584880, 161, 530
41693579956, 42244473887, 210, 551
41693580153, 42234820156, 162, 541
41693581596, 42239466925, 163, 546
41693582056, 42252887544, 211, 559
41693582619, 42259960735, 164, 566
41693583126, 42313469903, 212, 620
41693583969, 42330936218, 165, 637
41693584506, 42275145506, 213, 582
41693585039, 41868242988, 166, 175
41693585586, 42099158257, 214, 406
41693586196, 42132170209, 167, 439
41693587429, 42108911823, 235, 415
41693587503, 42110919359, 168, 417
41693588536, 42279425191, 169, 586
41693589016, 42302303199, 216, 609
41693589743, 42337250773, 170, 644
41693590299, 42330345500, 217, 637
41693590919, 42333159046, 171, 640
41693591333, 42338296583, 218, 645
41693592089, 42343103263, 172, 650
41693592466, 42341226981, 219, 648
41693593246, 42346315923, 173, 653
41693593569, 42352144322, 220, 659
41693594326, 42355613428, 174, 662
41693594759, 42281204473, 221, 588
41693596199, 42296511593, 222, 603
41693596269, 42464225325, 245, 771
41693597459, 42371640612, 223, 678
41693597816, 42370281814, 236, 677
41693598543, 42374985846, 224, 681
41693598999, 42364321074, 237, 671
41693599766, 42423231605, 225, 730
41693600253, 42422513450, 238, 729
41693600869, 42446342077, 226, 753
41693601456, 42446077364, 239, 753
41693602056, 42263220979, 227, 570
41693602599, 42468725490, 240, 775
41693603289, 42376343773, 228, 683
41693604103, 42391407315, 241, 698
41693604529, 42396761155, 229, 703
41693605206, 42400515709, 242, 707
41693605646, 42403788295, 230, 710
41693606379, 42404465696, 243, 711
41693606799, 42410817980, 231, 717
41693607416, 42411364915, 244, 718
41693608073, 42410170009, 232, 717
41693608953, 42468192112, 233, 775
