981106673,3  ,500  ,444 ,944
981917232,255,412  ,411 ,824
982082541,0  ,256  ,987 ,1243
982684697,129,349  ,1079,1428
982768994,1  ,1093 ,490 ,1583
982687601,130,448  ,1283,1732
983095663,208,1417 ,434 ,1851
983350280,2  ,1096 ,576 ,1672
982812057,192,1639 ,652 ,2292
982977113,224,2271 ,362 ,2634
982765530,193,2067 ,903 ,2970
984998951,205,441  ,537 ,979
985046597,220,476  ,513 ,989
984963921,206,135  ,1012,1148
985182670,162,805  ,385 ,1190
983438106,201,1943 ,1203,3146
985128857,163,689  ,953 ,1642
985420962,214,584  ,803 ,1388
985463370,133,806  ,1159,1965
985640193,147,647  ,1611,2259
986048246,229,636  ,1327,1963
985898206,203,1333 ,853 ,2186
986057343,219,1562 ,522 ,2084
986783428,215,961  ,436 ,1398
986009139,204,1560 ,695 ,2256
986723922,141,1122 ,544 ,1666
986045676,164,1349 ,1107,2456
986798578,179,1297 ,514 ,1811
986688642,8  ,915  ,1641,2556
987619677,140,1100 ,540 ,1640
988537766,187,755  ,1012,1767
988590346,24 ,1481 ,492 ,1973
989737054,190,651  ,373 ,1024
989782271,154,724  ,331 ,1056
988030370,232,1262 ,1610,2873
990052858,26 ,658  ,432 ,1091
990324440,160,712  ,418 ,1131
990347954,43 ,804  ,409 ,1214
987631561,150,1143 ,2855,3998
988630478,157,1362 ,1694,3056
988564750,40 ,1267 ,2548,3815
991480636,161,741  ,357 ,1099
988602486,181,1433 ,2604,4038
990330780,191,1262 ,1097,2359
990293810,13 ,487  ,2021,2508
991452916,118,811  ,936 ,1747
991353629,124,1200 ,829 ,2030
991384932,14 ,563  ,1699,2263
992759480,58 ,513  ,406 ,920
991431112,16 ,1293 ,1033,2326
992786224,65 ,604  ,447 ,1052
992715484,125,720  ,414 ,1135
992836057,106,822  ,233 ,1055
991475652,21 ,2264 ,398 ,2662
993383900,47 ,576  ,384 ,961
993602016,121,534  ,410 ,944
993812133,66 ,562  ,372 ,934
990480513,56 ,1807 ,2469,4276
993787559,128,595  ,553 ,1148
993855773,89 ,892  ,391 ,1284
993818459,248,904  ,435 ,1339
990509277,117,2643 ,2080,4723
993870566,96 ,1277 ,545 ,1822
994973019,92 ,813  ,225 ,1039
993844509,112,2202 ,324 ,2526
994802371,79 ,830  ,893 ,1723
993877916,91 ,2547 ,450 ,2998
994785548,251,1752 ,449 ,2201
995141557,254,1917 ,378 ,2296
995168004,249,2003 ,427 ,2431
994932344,242,1917 ,979 ,2897
994780234,51 ,2518 ,1054,3572
994909984,113,3248 ,379 ,3628
996771305,246,948  ,919 ,1867
983669739,225,14918,361 ,15280
983626986,4  ,14865,537 ,15402
983782366,209,15109,413 ,15522
983718676,131,15234,415 ,15650
983844539,200,15876,403 ,16279
983954022,196,16030,410 ,16441
984047349,226,16478,285 ,16764
984057976,216,16530,292 ,16822
983817232,202,15957,1186,17144
984087396,197,16693,437 ,17131
984155732,210,16901,671 ,17573
984180275,194,17596,707 ,18303
984146932,5  ,17697,699 ,18396
984383091,195,17748,448 ,18196
984204159,198,17815,740 ,18555
984441805,227,18046,469 ,18515
984428435,132,17769,834 ,18604
984526381,217,18507,498 ,19006
985706497,228,17451,570 ,18022
985365014,6  ,17644,911 ,18555
985685697,221,17713,585 ,18299
985763446,222,17949,375 ,18324
985770130,207,18094,313 ,18407
985382414,199,17801,1112,18914
985825446,218,18227,565 ,18793
985912519,134,18203,568 ,18771
985902059,7  ,18349,587 ,18936
986090573,223,18640,800 ,19441
986168083,212,19023,435 ,19459
986141243,211,18635,963 ,19599
986393966,148,18971,411 ,19382
985958286,213,18526,1351,19878
986614952,135,19002,293 ,19295
986826162,144,22033,205 ,22239
986925582,68 ,22061,378 ,22439
986978015,98 ,22194,376 ,22570
986797185,178,22118,674 ,22792
987230761,230,22015,414 ,22430
986963988,145,22376,759 ,23136
986934255,149,22799,488 ,23288
987265618,180,22661,361 ,23023
987303628,165,22970,328 ,23299
987337668,171,23251,277 ,23529
987290894,138,22794,898 ,23692
987530037,142,23239,863 ,24103
987454764,69 ,23405,880 ,24286
987672607,146,23814,306 ,24121
987835470,136,23765,332 ,24098
987878714,172,23790,304 ,24095
987906227,166,23815,398 ,24213
987910847,168,23982,336 ,24318
987558131,9  ,23442,1273,24715
987575414,139,23606,1328,24934
988052900,175,24115,388 ,24504
987930927,38 ,24197,477 ,24675
988101246,39 ,24163,389 ,24553
987797973,231,23690,1269,24960
987919964,70 ,24054,886 ,24941
988071058,99 ,24103,725 ,24828
988109950,167,24961,306 ,25268
988164380,173,25558,301 ,25860
988171766,151,25871,295 ,26167
988136940,143,25502,838 ,26341
988208070,186,25955,479 ,26434
988303903,176,26156,332 ,26488
988283370,156,26147,424 ,26571
988269723,137,25958,691 ,26650
988336973,177,26831,333 ,27165
988370830,10 ,26841,407 ,27248
988338563,169,26848,500 ,27349
988399130,71 ,27163,318 ,27481
988481510,233,27183,706 ,27890
988537070,100,27610,322 ,27933
988509860,174,27486,543 ,28029
988632523,188,27999,328 ,28327
988763389,183,27972,698 ,28670
988991432,234,28156,331 ,28488
988784762,152,28266,923 ,29190
989151902,170,28495,363 ,28859
989162125,25 ,28558,321 ,28880
989036702,11 ,28154,912 ,29067
989168982,184,28625,375 ,29001
989155262,158,28420,739 ,29160
989210595,72 ,29045,209 ,29254
989174019,41 ,28719,694 ,29413
989180085,189,29088,426 ,29515
989266029,153,29446,267 ,29713
989340082,54 ,29480,281 ,29761
989395079,61 ,29466,323 ,29790
989216682,182,29070,1008,30078
989467688,185,30039,261 ,30301
989487798,114,30456,265 ,30721
989502618,159,30487,280 ,30767
989520338,31 ,30848,292 ,31140
989548675,32 ,30892,283 ,31175
989578495,73 ,31253,268 ,31522
989442672,12 ,29687,2055,31743
989605831,115,31321,622 ,31944
989836561,18 ,31640,301 ,31941
989703208,235,31339,815 ,32154
989923714,55 ,31629,328 ,31957
989970701,116,31599,344 ,31943
990011251,19 ,31618,318 ,31937
989802428,42 ,31292,954 ,32247
990025274,107,32500,248 ,32748
990080718,33 ,32748,481 ,33230
990103344,74 ,33188,386 ,33575
990226157,236,33322,425 ,33748
990257854,62 ,33553,458 ,34011
990535207,123,33403,410 ,33813
990590313,101,33905,274 ,34180
990585603,108,33475,805 ,34281
990565943,20 ,33452,925 ,34377
990615160,34 ,34002,416 ,34418
990626950,75 ,34111,453 ,34565
990862773,155,36091,269 ,36361
990783057,15 ,35797,778 ,36576
990921130,237,36180,510 ,36690
991031306,63 ,36518,462 ,36980
991154026,238,36432,839 ,37272
991167472,27 ,36554,1092,37647
991514459,102,36282,1072,37354
992205775,28 ,36485,330 ,36815
991570332,35 ,36423,1083,37507
992220275,64 ,36602,298 ,36901
992344281,239,36577,319 ,36897
992400931,17 ,36632,293 ,36925
992454488,22 ,36648,324 ,36973
991583906,44 ,36522,1423,37945
991704539,104,36746,1296,38043
992482971,105,36956,351 ,37308
991605509,76 ,36762,1475,38238
991600482,109,36740,1575,38315
992501024,126,37158,314 ,37473
991652992,45 ,36738,1619,38358
992558544,46 ,37227,310 ,37538
992593137,36 ,37281,324 ,37606
992178401,57 ,36434,1632,38066
992625264,88 ,37422,347 ,37770
992666640,119,37481,332 ,37814
992399104,87 ,36926,1217,38143
992534807,110,37179,1095,38275
993285653,77 ,37208,347 ,37555
993250656,240,37185,466 ,37652
992600734,103,37378,1013,38392
993329750,111,37346,382 ,37728
992815130,29 ,37404,963 ,38367
993360666,30 ,37527,339 ,37867
993229780,120,37090,1142,38232
993634913,90 ,37476,414 ,37891
993435683,93 ,37907,227 ,38135
993308703,37 ,37223,1113,38337
993427156,127,37953,507 ,38461
993784343,247,37954,308 ,38262
993698679,59 ,37948,477 ,38425
994961971,83 ,37244,344 ,37588
993473196,94 ,37979,1133,39113
994363562,48 ,37936,349 ,38285
993906304,241,38225,589 ,38815
994581435,97 ,38322,329 ,38652
994567858,122,37939,814 ,38754
995029717,253,37983,340 ,38323
995257461,81 ,37265,954 ,38219
994159565,23 ,38938,459 ,39398
993671906,78 ,38556,1548,40104
994770178,67 ,38217,828 ,39045
995009191,52 ,38503,385 ,38889
995449300,85 ,38488,425 ,38914
995715146,95 ,38215,515 ,38731
995529097,82 ,38790,339 ,39129
995855276,250,38601,286 ,38888
994708811,60 ,38965,1172,40137
995207294,84 ,38697,1103,39800
995828416,49 ,38253,999 ,39253
995785033,80 ,39449,313 ,39763
995883676,50 ,39430,313 ,39744
995828363,53 ,39124,750 ,39874
996395722,244,38657,910 ,39567
995908630,252,39392,720 ,40112
996030156,86 ,39568,530 ,40098
996542009,243,39079,625 ,39704
996662772,245,39323,381 ,39704
