651002796,511,383  ,483  ,867
651502449,256,382  ,395  ,778
652696531,32 ,243  ,488  ,731
652726304,17 ,295  ,448  ,743
652877597,1  ,279  ,400  ,679
651902232,0  ,281  ,1535 ,1816
653122180,33 ,317  ,467  ,784
652308845,257,366  ,1371 ,1737
653491116,18 ,326  ,580  ,906
653676153,259,413  ,849  ,1262
654286335,65 ,677  ,326  ,1004
653577969,2  ,325  ,1630 ,1956
653934949,35 ,591  ,1395 ,1986
653455199,49 ,762  ,1834 ,2597
654599388,50 ,1352 ,347  ,1699
655214541,105,652  ,570  ,1222
654975074,81 ,512  ,1213 ,1726
655435017,255,1428 ,367  ,1795
654443422,20 ,1353 ,1526 ,2880
655177994,68 ,1769 ,509  ,2279
654964231,262,1944 ,942  ,2887
656752849,55 ,836  ,513  ,1349
657602791,266,412  ,524  ,936
657025845,40 ,2442 ,508  ,2950
658632443,58 ,1698 ,305  ,2003
657673434,41 ,1677 ,1443 ,3120
657059728,161,2414 ,1519 ,3933
658648992,11 ,1350 ,1062 ,2412
660655210,60 ,539  ,384  ,923
658706679,111,2028 ,896  ,2925
658650062,88 ,2586 ,440  ,3026
658677306,149,1217 ,2236 ,3454
660468266,76 ,1025 ,1474 ,2500
653743146,3  ,9034 ,433  ,9467
660534364,165,2153 ,580  ,2733
661606529,101,1295 ,431  ,1726
661557995,124,1960 ,515  ,2476
661597972,62 ,2589 ,944  ,3534
662261471,180,3035 ,992  ,4027
662291938,196,3101 ,934  ,4035
664530868,227,424  ,1469 ,1893
661587665,113,4092 ,991  ,5084
664554786,187,1750 ,425  ,2176
665928946,228,1000 ,421  ,1422
660823810,45 ,1422 ,2123 ,3546
667236455,195,979  ,355  ,1335
665957163,216,983  ,1715 ,2698
666945471,235,613  ,1332 ,1946
666983220,236,626  ,1349 ,1976
657052091,96 ,419  ,11505,11925
655430990,5  ,2162 ,11391,13553
655224604,104,2159 ,11608,13767
660496417,100,565  ,7938 ,8503
652981917,258,625  ,15391,16016
666706528,213,989  ,1432 ,2421
667041781,240,1270 ,847  ,2117
667004971,238,1661 ,503  ,2165
655000934,66 ,14147,379  ,14527
667285451,190,1076 ,1261 ,2337
653773673,34 ,15272,991  ,16264
665998953,194,3719 ,381  ,4101
652499224,16 ,16578,1065 ,17644
655240707,115,14094,861  ,14956
667077331,242,1521 ,1662 ,3184
662451081,271,6570 ,1375 ,7946
667377131,244,2203 ,1229 ,3433
655092104,103,14389,1628 ,16017
668674876,249,1892 ,990  ,2882
653991629,48 ,16667,1020 ,17687
670617353,397,452  ,684  ,1136
669760688,453,1061 ,1003 ,2065
670968696,469,675  ,640  ,1316
670945804,468,1402 ,420  ,1822
669196658,394,2322 ,1717 ,4039
670647746,291,1206 ,1481 ,2687
670954633,425,1645 ,1162 ,2807
673268843,486,765  ,357  ,1123
