588561694,6 ,375  ,439 ,815
589166113,8 ,270  ,497 ,768
589493286,1 ,389  ,1006,1396
589436906,13,362  ,1224,1587
588641227,10,1632 ,954 ,2586
589726375,15,468  ,1457,1925
588532837,63,2593 ,661 ,3255
589453123,12,1838 ,531 ,2370
589960102,39,1533 ,428 ,1962
589760208,9 ,1580 ,681 ,2261
591255773,25,529  ,349 ,879
591816013,26,664  ,383 ,1048
590046272,2 ,1795 ,1146,2942
588528574,14,4240 ,440 ,4681
590176365,40,2435 ,691 ,3127
588992599,7 ,3151 ,1427,4579
589219289,0 ,4104 ,512 ,4617
592445942,61,278  ,1741,2019
592501645,56,1805 ,343 ,2148
592168925,24,2514 ,343 ,2857
591480673,23,2724 ,931 ,3655
590300695,16,5153 ,378 ,5531
590453744,41,4896 ,610 ,5506
594022236,32,1031 ,1660,2691
590610887,4 ,5870 ,413 ,6284
590896004,42,5700 ,397 ,6098
590912394,5 ,5738 ,396 ,6134
594046836,33,1289 ,1806,3095
590321191,3 ,5331 ,1826,7157
591047817,18,6005 ,496 ,6502
591062884,11,6199 ,433 ,6633
591603106,53,6225 ,410 ,6635
591636270,52,6314 ,411 ,6725
591680860,58,6454 ,347 ,6801
590582777,17,6023 ,1951,7975
591055990,28,6110 ,1544,7655
591716326,19,6554 ,668 ,7222
591785133,29,6513 ,708 ,7222
591845759,60,7076 ,646 ,7723
591846772,43,7090 ,774 ,7864
591819396,22,7063 ,1101,8165
591843329,21,7518 ,989 ,8507
592043489,35,8021 ,401 ,8422
591947832,34,7797 ,828 ,8626
591914882,55,7797 ,967 ,8765
592521153,20,7533 ,803 ,8336
593014808,57,7906 ,380 ,8287
592887658,27,7931 ,543 ,8475
593299774,38,8092 ,458 ,8551
593334430,62,8396 ,375 ,8772
593241851,37,12935,599 ,13534
593338704,54,13759,851 ,14610
593429287,48,14266,302 ,14569
593358737,47,13740,982 ,14722
593318727,59,13139,1741,14881
593600793,45,14769,375 ,15144
593394897,30,14221,1241,15462
593841057,36,14888,337 ,15226
593859657,50,14888,371 ,15259
593886130,46,15401,317 ,15718
593794577,44,14691,1238,15930
594125663,31,15319,604 ,15923
594128516,51,15511,619 ,16131
594494622,49,15868,440 ,16308
