0  ,1771 ,3273 ,5044
1  ,1633 ,3253 ,4886
2  ,1653 ,3305 ,4958
3  ,1609 ,2991 ,4600
4  ,1648 ,3108 ,4756
5  ,1554 ,2274 ,3828
6  ,1764 ,3189 ,4953
7  ,1676 ,3159 ,4835
8  ,1590 ,3544 ,5134
9  ,1610 ,3171 ,4781
10 ,1634 ,3080 ,4714
11 ,1594 ,3076 ,4670
12 ,1603 ,3130 ,4733
13 ,1608 ,3036 ,4644
14 ,5820 ,3196 ,9016
16 ,1711 ,3160 ,4871
17 ,1642 ,3039 ,4681
18 ,1758 ,3201 ,4959
15 ,1775 ,3239 ,5014
20 ,1558 ,2896 ,4454
21 ,9168 ,3288 ,12456
19 ,2108 ,3432 ,5540
22 ,2293 ,3008 ,5301
23 ,1630 ,3094 ,4724
24 ,1634 ,2944 ,4578
27 ,1458 ,1737 ,3195
26 ,3597 ,3168 ,6765
29 ,1560 ,3102 ,4662
25 ,2723 ,5210 ,7933
28 ,3436 ,3133 ,6569
31 ,1716 ,3087 ,4803
30 ,2432 ,3059 ,5491
32 ,3808 ,3179 ,6987
33 ,2357 ,3104 ,5461
35 ,2221 ,3222 ,5443
37 ,2287 ,3156 ,5443
34 ,1817 ,3040 ,4857
38 ,3712 ,3033 ,6745
36 ,1687 ,3051 ,4738
39 ,8494 ,2990 ,11484
40 ,8742 ,3086 ,11828
45 ,2214 ,3157 ,5371
41 ,2268 ,3750 ,6018
44 ,4398 ,3890 ,8288
47 ,1972 ,4066 ,6038
42 ,3874 ,3105 ,6979
43 ,2446 ,3792 ,6238
46 ,5489 ,2946 ,8435
48 ,2805 ,3113 ,5918
49 ,3640 ,3546 ,7186
50 ,3848 ,3199 ,7047
51 ,2025 ,3090 ,5115
52 ,1939 ,3021 ,4960
54 ,2198 ,4104 ,6302
56 ,3203 ,3181 ,6384
53 ,1781 ,3119 ,4900
55 ,3070 ,3221 ,6291
59 ,2647 ,2994 ,5641
60 ,2316 ,3184 ,5500
58 ,5541 ,3086 ,8627
61 ,1870 ,2875 ,4745
62 ,2068 ,3385 ,5453
63 ,2786 ,3354 ,6140
57 ,14376,3048 ,17424
65 ,2677 ,3118 ,5795
64 ,3050 ,3074 ,6124
66 ,2152 ,3019 ,5171
68 ,6097 ,3079 ,9176
71 ,2385 ,3176 ,5561
70 ,6539 ,3079 ,9618
67 ,2956 ,3379 ,6335
69 ,13360,3130 ,16490
72 ,4452 ,11250,15702
73 ,2250 ,3083 ,5333
74 ,2822 ,3142 ,5964
75 ,2089 ,3089 ,5178
76 ,2479 ,3101 ,5580
77 ,2499 ,3106 ,5605
78 ,3151 ,2965 ,6116
79 ,2174 ,3273 ,5447
80 ,2523 ,3183 ,5706
81 ,2548 ,3100 ,5648
82 ,2084 ,3126 ,5210
83 ,2657 ,3154 ,5811
84 ,2578 ,3244 ,5822
85 ,2631 ,3513 ,6144
86 ,1896 ,3712 ,5608
87 ,2836 ,3252 ,6088
88 ,2534 ,3173 ,5707
89 ,2462 ,3035 ,5497
90 ,2947 ,3206 ,6153
91 ,3403 ,3193 ,6596
92 ,4642 ,3248 ,7890
93 ,4061 ,2972 ,7033
94 ,4209 ,2967 ,7176
95 ,4617 ,2869 ,7486
96 ,5133 ,2882 ,8015
97 ,2072 ,3290 ,5362
98 ,2974 ,3178 ,6152
99 ,3450 ,3596 ,7046
100,4439 ,3595 ,8034
101,3865 ,3102 ,6967
102,2928 ,2932 ,5860
103,2059 ,2897 ,4956
104,3593 ,2919 ,6512
105,2958 ,3010 ,5968
106,2625 ,3098 ,5723
107,3817 ,3307 ,7124
108,2877 ,3165 ,6042
109,2782 ,2923 ,5705
110,2491 ,3208 ,5699
111,2215 ,2976 ,5191
112,3563 ,2976 ,6539
113,3518 ,3292 ,6810
114,2775 ,2932 ,5707
115,3515 ,3210 ,6725
116,2790 ,2984 ,5774
117,3431 ,3253 ,6684
118,3185 ,2901 ,6086
119,3361 ,2911 ,6272
120,2719 ,3149 ,5868
121,2166 ,3007 ,5173
122,2211 ,3010 ,5221
123,3979 ,3109 ,7088
124,5866 ,3027 ,8893
125,2795 ,3139 ,5934
126,2370 ,4290 ,6660
127,2956 ,2934 ,5890
