0  ,1820,3441,5261
1  ,1573,3250,4823
2  ,1528,3034,4562
3  ,1842,3034,4876
4  ,1802,3098,4900
5  ,1744,3215,4959
6  ,1755,3030,4785
7  ,1614,3168,4782
8  ,1975,2918,4893
9  ,1815,3226,5041
10 ,1751,3204,4955
11 ,1791,3013,4804
12 ,1850,3160,5010
13 ,1711,2974,4685
14 ,1778,3207,4985
15 ,1858,2873,4731
16 ,1710,3243,4953
17 ,1835,2908,4743
18 ,1880,2828,4708
19 ,1762,2915,4677
20 ,1877,3200,5077
21 ,1794,3130,4924
22 ,1788,3059,4847
23 ,1720,3074,4794
24 ,2042,3183,5225
25 ,1753,2962,4715
26 ,2148,3237,5385
27 ,1659,2901,4560
28 ,1815,2944,4759
29 ,1948,3064,5012
30 ,2005,2898,4903
31 ,1846,3180,5026
32 ,1862,3182,5044
33 ,1916,3178,5094
34 ,2659,2921,5580
35 ,2096,2846,4942
36 ,1906,3160,5066
37 ,1917,1740,3657
38 ,2203,2858,5061
39 ,1721,2818,4539
40 ,2230,3134,5364
41 ,1717,2900,4617
42 ,2128,3163,5291
43 ,1773,3087,4860
44 ,2269,3123,5392
45 ,2515,2919,5434
46 ,1480,1638,3118
47 ,2034,3281,5315
48 ,2228,2973,5201
49 ,2421,3242,5663
50 ,2318,3107,5425
51 ,2299,2932,5231
52 ,2205,2782,4987
53 ,1860,2799,4659
54 ,1717,3129,4846
55 ,2026,2998,5024
56 ,1859,1669,3528
57 ,1883,3300,5183
58 ,2032,3152,5184
59 ,2022,3162,5184
60 ,2172,3162,5334
61 ,2172,1724,3896
62 ,1693,2837,4530
63 ,2392,2943,5335
64 ,2086,3254,5340
65 ,2475,3105,5580
66 ,2740,3122,5862
67 ,3144,3336,6480
68 ,2267,1745,4012
69 ,2112,2916,5028
70 ,2692,2838,5530
71 ,1736,2841,4577
72 ,2033,2843,4876
73 ,2125,1753,3878
74 ,2499,3151,5650
75 ,2577,3090,5667
76 ,2415,2926,5341
77 ,2145,3133,5278
78 ,2701,3075,5776
79 ,2687,1730,4417
80 ,2062,3166,5228
81 ,2180,3183,5363
82 ,3098,1732,4830
83 ,2340,2897,5237
84 ,2375,2914,5289
85 ,2347,2914,5261
86 ,3442,2957,6399
87 ,2427,3138,5565
88 ,2738,3082,5820
89 ,2154,1783,3937
90 ,2290,2878,5168
91 ,3339,3181,6520
92 ,3093,1843,4936
93 ,2889,3109,5998
94 ,2658,3297,5955
95 ,2782,3013,5795
96 ,1899,1775,3674
97 ,2186,2963,5149
98 ,1927,5459,7386
99 ,3849,3073,6922
100,2340,2898,5238
101,1784,1807,3591
102,2476,1880,4356
103,3326,3177,6503
104,2986,3127,6113
105,2426,3107,5533
106,2538,3163,5701
107,2190,3198,5388
108,3148,3110,6258
109,2605,2992,5597
110,2807,2928,5735
111,2459,3192,5651
112,3977,3100,7077
113,3075,3206,6281
114,2798,1901,4699
115,2391,2984,5375
116,4170,3186,7356
117,3529,2165,5694
118,2640,2872,5512
119,2823,2854,5677
120,2628,2942,5570
121,1784,2870,4654
122,1822,2932,4754
123,2053,3204,5257
124,2394,3311,5705
125,2648,4616,7264
126,3185,3248,6433
127,3322,3202,6524
