0  ,1852  ,3331 ,5183
1  ,1600  ,3036 ,4636
2  ,1618  ,3299 ,4917
3  ,1658  ,3254 ,4912
4  ,1616  ,3068 ,4684
5  ,1628  ,3103 ,4731
6  ,1715  ,3283 ,4998
7  ,1658  ,3202 ,4860
9  ,1796  ,2946 ,4742
8  ,2060  ,3390 ,5450
14 ,3800  ,3080 ,6880
15 ,2077  ,3009 ,5086
16 ,3369  ,3235 ,6604
10 ,11542 ,3147 ,14689
13 ,8954  ,2996 ,11950
23 ,4303  ,3052 ,7355
12 ,6021  ,3191 ,9212
22 ,6050  ,3129 ,9179
26 ,4110  ,3143 ,7253
21 ,4477  ,3060 ,7537
27 ,10244 ,3050 ,13294
18 ,18767 ,3196 ,21963
20 ,12787 ,3307 ,16094
34 ,8570  ,3111 ,11681
11 ,1795  ,19234,21029
19 ,28368 ,3324 ,31692
28 ,10313 ,3089 ,13402
30 ,2001  ,3577 ,5578
17 ,25831 ,3048 ,28879
43 ,2099  ,3169 ,5268
33 ,20456 ,3222 ,23678
38 ,22869 ,3156 ,26025
25 ,11781 ,3103 ,14884
39 ,7903  ,19026,26929
40 ,7915  ,3091 ,11006
36 ,13763 ,3130 ,16893
24 ,33530 ,3294 ,36824
37 ,8840  ,3183 ,12023
35 ,5895  ,4238 ,10133
31 ,36554 ,3251 ,39805
44 ,9021  ,3036 ,12057
45 ,12886 ,3083 ,15969
41 ,36597 ,3598 ,40195
32 ,42503 ,2974 ,45477
54 ,12939 ,3094 ,16033
51 ,15465 ,3646 ,19111
29 ,42569 ,3280 ,45849
49 ,20269 ,3107 ,23376
42 ,33797 ,3297 ,37094
53 ,4647  ,3368 ,8015
50 ,30258 ,10607,40865
64 ,11044 ,3247 ,14291
68 ,9166  ,3065 ,12231
63 ,10716 ,3138 ,13854
61 ,18363 ,3069 ,21432
60 ,14686 ,3120 ,17806
78 ,12898 ,3276 ,16174
48 ,41992 ,3202 ,45194
84 ,2828  ,2977 ,5805
83 ,9755  ,3195 ,12950
87 ,13584 ,3266 ,16850
105,10078 ,3299 ,13377
69 ,20904 ,3230 ,24134
95 ,22178 ,3162 ,25340
96 ,9895  ,3098 ,12993
101,14907 ,3185 ,18092
120,1868  ,3010 ,4878
113,3113  ,4409 ,7522
102,9090  ,3071 ,12161
98 ,21654 ,3094 ,24748
110,5294  ,3085 ,8379
106,30178 ,3161 ,33339
112,22535 ,3235 ,25770
125,11174 ,3495 ,14669
57 ,101961,3093 ,105054
107,27236 ,3085 ,30321
104,28906 ,3017 ,31923
123,21599 ,3128 ,24727
116,16912 ,3421 ,20333
103,40897 ,3057 ,43954
140,12600 ,3124 ,15724
126,7526  ,3154 ,10680
141,6501  ,3489 ,9990
136,4497  ,3236 ,7733
56 ,131529,4353 ,135882
47 ,146408,3116 ,149524
55 ,150532,3122 ,153654
58 ,150161,3216 ,153377
52 ,150270,3112 ,153382
143,10407 ,3328 ,13735
145,10653 ,3073 ,13726
151,7763  ,3253 ,11016
154,13939 ,3292 ,17231
153,19537 ,3459 ,22996
152,26041 ,3045 ,29086
150,32000 ,1689 ,33689
46 ,194751,3168 ,197919
62 ,197163,4097 ,201260
65 ,199405,3227 ,202632
67 ,204406,3286 ,207692
74 ,204367,3094 ,207461
75 ,206836,1605 ,208441
59 ,213971,3001 ,216972
71 ,217712,3022 ,220734
72 ,220062,2990 ,223052
81 ,220912,2973 ,223885
77 ,223142,1958 ,225100
66 ,221312,3314 ,224626
82 ,224749,3131 ,227880
85 ,228643,3112 ,231755
76 ,233537,3105 ,236642
73 ,236115,3031 ,239146
79 ,238276,3044 ,241320
89 ,241460,3017 ,244477
90 ,244955,2942 ,247897
92 ,254723,3065 ,257788
80 ,255951,3321 ,259272
86 ,255064,3068 ,258132
88 ,255785,1688 ,257473
70 ,260069,3087 ,263156
94 ,260808,2941 ,263749
91 ,264018,4106 ,268124
93 ,269440,2985 ,272425
100,271023,3159 ,274182
108,269047,3209 ,272256
115,265110,2942 ,268052
118,266031,3285 ,269316
97 ,271943,3133 ,275076
109,274382,2847 ,277229
111,279402,2548 ,281950
127,281982,2434 ,284416
124,286122,2621 ,288743
121,287117,2415 ,289532
129,286280,2520 ,288800
122,301286,2955 ,304241
99 ,303745,2611 ,306356
114,304230,3013 ,307243
133,302911,2364 ,305275
117,307383,2494 ,309877
128,310175,2354 ,312529
134,314878,2402 ,317280
138,319288,2404 ,321692
130,321355,1802 ,323157
137,325645,2365 ,328010
139,326932,2406 ,329338
132,338065,2661 ,340726
119,338674,2436 ,341110
135,340741,1811 ,342552
131,341558,2974 ,344532
144,304419,2977 ,307396
157,8907  ,2546 ,11453
158,11701 ,2845 ,14546
159,9314  ,2911 ,12225
160,2935  ,2388 ,5323
161,1444  ,2598 ,4042
162,2239  ,1728 ,3967
146,313316,2972 ,316288
163,1448  ,2394 ,3842
164,1714  ,2464 ,4178
166,3950  ,2354 ,6304
168,2095  ,2552 ,4647
167,2208  ,3082 ,5290
169,2507  ,2325 ,4832
165,10299 ,3178 ,13477
171,3841  ,4527 ,8368
147,327029,2892 ,329921
148,328031,2450 ,330481
155,336487,2767 ,339254
142,329628,2378 ,332006
149,342733,2630 ,345363
156,342418,2606 ,345024
170,47991 ,2535 ,50526
172,10711 ,2524 ,13235
173,5260  ,2332 ,7592
174,3734  ,3042 ,6776
175,4305  ,2413 ,6718
176,3547  ,2470 ,6017
177,3473  ,2505 ,5978
178,3112  ,2443 ,5555
179,8740  ,2260 ,11000
180,11168 ,6455 ,17623
182,7699  ,2345 ,10044
183,8311  ,2506 ,10817
184,16204 ,2313 ,18517
181,37722 ,2780 ,40502
185,35873 ,2484 ,38357
188,25487 ,2454 ,27941
187,50206 ,2236 ,52442
186,51502 ,2418 ,53920
189,31233 ,2438 ,33671
190,34443 ,2412 ,36855
191,32284 ,1841 ,34125
193,3036  ,2350 ,5386
192,2769  ,3025 ,5794
196,3002  ,2566 ,5568
195,3828  ,2622 ,6450
194,3592  ,3054 ,6646
197,6609  ,2330 ,8939
198,6142  ,3039 ,9181
199,7513  ,2703 ,10216
203,2878  ,2368 ,5246
205,4289  ,2399 ,6688
204,3644  ,3301 ,6945
211,2965  ,1741 ,4706
209,4430  ,3199 ,7629
210,2671  ,3066 ,5737
208,9512  ,2959 ,12471
212,7546  ,2604 ,10150
213,9715  ,2473 ,12188
215,13770 ,2964 ,16734
221,11249 ,1734 ,12983
200,51984 ,3061 ,55045
201,56947 ,2811 ,59758
202,64578 ,1700 ,66278
207,65536 ,3612 ,69148
206,55017 ,2613 ,57630
217,49059 ,2971 ,52030
223,11923 ,2220 ,14143
224,13318 ,2315 ,15633
225,10157 ,2979 ,13136
216,70823 ,2538 ,73361
214,77472 ,1746 ,79218
