31,43767 ,371,44138
9 ,69109 ,601,69710
11,72597 ,590,73187
8 ,76771 ,334,77105
10,79607 ,655,80262
15,88440 ,651,89091
3 ,88197 ,628,88825
12,87153 ,646,87799
5 ,91923 ,632,92555
6 ,93410 ,617,94027
7 ,100294,614,100908
0 ,100465,595,101060
4 ,101226,637,101863
1 ,103123,826,103949
20,100935,591,101526
23,103988,593,104581
25,109707,360,110067
16,133144,568,133712
2 ,139072,671,139743
21,145815,623,146438
22,150346,782,151128
29,141681,600,142281
30,148962,588,149550
27,150136,695,150831
13,151378,339,151717
19,170068,630,170698
18,154245,582,154827
26,160397,662,161059
28,178826,609,179435
14,163332,601,163933
24,167576,597,168173
17,176219,606,176825
