4, 7617866133627, 7623640371884, 5774
19, 7616665869000, 7618408236755, 1743
52, 7617844292487, 7623593424251, 5749
12, 7617729187540, 7623165565773, 5436
51, 7617672550441, 7623603434279, 5931
15, 7617672386003, 7623489467865, 5817
13, 7617650484462, 7622028728979, 4378
44, 7617849259904, 7623637938893, 5788
60, 7617879264914, 7623614749039, 5735
58, 7617823287988, 7623541304762, 5718
38, 7617908833986, 7623666323818, 5758
57, 7617830241602, 7623544259682, 5714
9, 7617823429702, 7623213171599, 5390
26, 7617649101702, 7622491935572, 4842
22, 7617335421123, 7618958404491, 1623
42, 7617865274804, 7623430077379, 5565
63, 7617711758616, 7623429328608, 5718
41, 7617885656548, 7623656331956, 5771
47, 7617343384526, 7622037060474, 4694
35, 7617672642236, 7622218565619, 4546
40, 7617796293622, 7623446941803, 5650
53, 7617885760550, 7623640624000, 5755
27, 7617343261846, 7620061330352, 2718
28, 7617376243209, 7622209787776, 4833
43, 7617884121430, 7623538638161, 5654
21, 7617642303006, 7623437118901, 5795
50, 7617520498936, 7623024363838, 5504
48, 7617893377933, 7623627397543, 5734
36, 7617346609646, 7620495997834, 3149
34, 7617313886868, 7620325428936, 3012
62, 7617902237258, 7623627226310, 5725
18, 7617879384287, 7623658480590, 5779
10, 7617672427341, 7623622896992, 5950
31, 7616800350736, 7618299346091, 1499
25, 7617333949364, 7620233499329, 2900
24, 7617849386946, 7623640343408, 5791
61, 7617680303384, 7623480518524, 5800
20, 7617895231098, 7623567212878, 5672
37, 7617505637617, 7621211434392, 3706
29, 7617609514034, 7620566405578, 2957
0, 7617893233031, 7623613428078, 5720
49, 7617502102663, 7620698480725, 3196
32, 7617685265919, 7623166080925, 5481
54, 7617666977440, 7623167644080, 5501
7, 7617656672069, 7623448295071, 5792
46, 7617509926360, 7623461263193, 5952
5, 7617825222331, 7623166967053, 5341
59, 7617672567334, 7623589325593, 5917
8, 7617609342339, 7622080584874, 4471
16, 7617445292290, 7618988499006, 1543
14, 7617103367173, 7618773834735, 1670
23, 7617366664739, 7622763372618, 5397
55, 7617005345300, 7618325475117, 1320
30, 7617883289585, 7623649871412, 5766
6, 7617130850174, 7618468102886, 1338
33, 7617327330628, 7621095664668, 3768
3, 7617299286788, 7620574650923, 3275
2, 7617682870262, 7623583427873, 5901
39, 7617535261241, 7622341044932, 4806
17, 7617250305983, 7619629103237, 2379
45, 7617138566358, 7618912211287, 1774
1, 7617844429125, 7623592499703, 5748
56, 7617854992377, 7623641382777, 5787
11, 7617505503525, 7622286427403, 4781
