0  ,1715,3367,5082
1  ,1578,3543,5121
2  ,1556,3233,4789
3  ,1583,3202,4785
4  ,1709,3202,4911
5  ,1641,2991,4632
6  ,1516,2897,4413
7  ,1767,3236,5003
8  ,1711,3130,4841
9  ,1721,2924,4645
10 ,1651,3200,4851
11 ,1688,2938,4626
12 ,1681,3029,4710
13 ,1749,3256,5005
14 ,1684,3071,4755
15 ,1650,3024,4674
16 ,1670,3199,4869
17 ,1842,3054,4896
18 ,1673,3156,4829
19 ,1623,3031,4654
20 ,1838,4294,6132
21 ,1681,3003,4684
22 ,1794,3000,4794
23 ,1799,3216,5015
24 ,1852,2932,4784
25 ,1722,3120,4842
26 ,1733,3040,4773
27 ,1688,3203,4891
28 ,1712,3233,4945
29 ,1794,3125,4919
30 ,1767,3076,4843
31 ,1701,3139,4840
32 ,1874,2960,4834
33 ,1818,2946,4764
34 ,1198,3096,4294
35 ,1660,2955,4615
36 ,1811,3153,4964
37 ,1653,2936,4589
38 ,1780,3097,4877
39 ,1336,3164,4500
40 ,1756,3176,4932
41 ,1312,3148,4460
42 ,1976,2932,4908
43 ,1695,3206,4901
44 ,1771,3083,4854
45 ,1806,2967,4773
46 ,1144,2840,3984
47 ,2076,2965,5041
48 ,1352,3211,4563
49 ,1812,3144,4956
50 ,1746,2846,4592
51 ,1714,2902,4616
52 ,1813,3211,5024
53 ,2266,3133,5399
54 ,2191,3083,5274
55 ,2390,3044,5434
56 ,1723,2982,4705
57 ,1886,3287,5173
58 ,1794,2920,4714
59 ,1394,3189,4583
60 ,1076,2940,4016
61 ,2102,3146,5248
62 ,1786,3121,4907
63 ,2356,3145,5501
64 ,2244,3118,5362
65 ,2171,3186,5357
66 ,1829,3127,4956
67 ,1972,3163,5135
68 ,1843,2960,4803
69 ,2544,3164,5708
70 ,1921,3003,4924
71 ,1816,2942,4758
72 ,2293,3167,5460
73 ,2400,3276,5676
74 ,2151,3079,5230
75 ,2154,3401,5555
76 ,1513,3351,4864
77 ,2359,3185,5544
78 ,2238,3126,5364
79 ,1815,2909,4724
80 ,2030,3230,5260
81 ,2305,3098,5403
82 ,2239,3109,5348
83 ,2280,3808,6088
84 ,1933,3116,5049
85 ,1921,2914,4835
86 ,1855,2889,4744
87 ,1742,2836,4578
88 ,1940,3098,5038
89 ,2249,2885,5134
90 ,2501,2682,5183
91 ,2126,3045,5171
92 ,2093,2917,5010
93 ,2400,2689,5089
94 ,2016,2944,4960
95 ,2688,3110,5798
96 ,2510,2975,5485
97 ,2817,2930,5747
98 ,1912,3096,5008
99 ,1962,2814,4776
100,1978,2952,4930
101,2826,2907,5733
102,2857,2907,5764
103,1583,2879,4462
104,1775,3107,4882
105,2171,3149,5320
106,2295,2876,5171
107,2719,2979,5698
108,2515,3069,5584
109,2794,2957,5751
110,2404,2861,5265
111,2718,2907,5625
112,2643,3147,5790
113,2231,3110,5341
114,2118,2897,5015
115,1801,2852,4653
116,2293,3048,5341
117,2536,3598,6134
118,2204,3356,5560
119,2379,2953,5332
120,2385,3181,5566
121,2047,3582,5629
122,2673,3091,5764
123,1888,3052,4940
124,1763,1701,3464
125,2096,3100,5196
126,1945,2980,4925
127,3324,2903,6227
128,3261,3588,6849
129,2344,1612,3956
130,2979,2978,5957
131,2549,3132,5681
132,3446,3519,6965
133,2155,3084,5239
134,2350,2834,5184
135,2149,2958,5107
136,2901,3128,6029
137,3052,2949,6001
138,2404,3536,5940
139,2994,2914,5908
140,4077,3139,7216
141,3040,3002,6042
142,3554,3005,6559
143,4380,2876,7256
144,3845,2958,6803
145,2973,3383,6356
