3  ,51466,469,51935
0  ,67870,576,68446
1  ,69101,651,69752
2  ,68101,634,68735
4  ,68124,656,68780
5  ,68404,634,69038
6  ,67757,666,68423
7  ,65634,633,66267
8  ,64689,592,65281
9  ,64449,607,65056
10 ,73440,690,74130
11 ,68439,631,69070
12 ,66654,585,67239
16 ,50240,317,50557
15 ,62720,577,63297
13 ,76832,618,77450
14 ,89524,652,90176
17 ,75363,735,76098
18 ,71776,683,72459
19 ,69663,616,70279
21 ,66746,606,67352
20 ,73035,585,73620
22 ,67477,622,68099
27 ,38920,303,39223
23 ,67184,622,67806
24 ,71826,620,72446
25 ,68007,640,68647
26 ,69792,631,70423
28 ,64726,766,65492
29 ,69554,663,70217
30 ,66372,615,66987
31 ,67098,621,67719
32 ,64764,572,65336
38 ,39903,308,40211
33 ,64744,604,65348
34 ,70347,630,70977
35 ,67734,626,68360
36 ,65461,635,66096
37 ,64297,700,64997
39 ,68739,649,69388
40 ,68853,633,69486
41 ,66514,634,67148
47 ,44240,568,44808
43 ,74320,634,74954
42 ,82489,577,83066
44 ,78919,618,79537
45 ,72682,642,73324
46 ,68047,613,68660
48 ,68590,636,69226
49 ,74454,679,75133
50 ,70761,642,71403
51 ,66524,654,67178
52 ,70515,659,71174
55 ,54465,351,54816
53 ,65330,612,65942
54 ,66567,579,67146
56 ,69846,588,70434
57 ,66106,577,66683
63 ,40040,331,40371
58 ,80445,634,81079
59 ,70773,664,71437
60 ,69646,667,70313
61 ,73399,627,74026
62 ,68983,652,69635
64 ,67945,613,68558
65 ,65029,566,65595
66 ,65960,640,66600
67 ,65211,624,65835
68 ,71039,635,71674
70 ,68680,632,69312
71 ,66971,593,67564
69 ,78052,668,78720
72 ,66054,616,66670
73 ,69879,622,70501
75 ,63040,487,63527
74 ,73048,669,73717
77 ,65966,580,66546
76 ,81263,650,81913
78 ,78425,590,79015
79 ,74859,651,75510
81 ,66923,623,67546
80 ,71727,630,72357
82 ,71121,678,71799
83 ,69616,640,70256
84 ,65628,654,66282
85 ,64784,574,65358
86 ,64099,600,64699
87 ,65222,505,65727
88 ,75604,654,76258
89 ,74517,664,75181
90 ,66937,603,67540
91 ,73245,633,73878
92 ,70860,699,71559
93 ,66306,593,66899
94 ,73221,652,73873
95 ,68803,613,69416
96 ,69820,623,70443
97 ,69290,602,69892
98 ,69630,636,70266
101,57451,513,57964
100,66496,597,67093
99 ,72114,635,72749
102,68258,642,68900
103,65899,699,66598
104,73050,656,73706
105,75486,625,76111
106,73556,602,74158
108,67442,615,68057
107,73143,656,73799
111,60907,525,61432
110,73434,618,74052
109,88216,588,88804
112,70411,684,71095
113,67305,591,67896
114,74304,658,74962
115,69491,610,70101
117,66199,629,66828
116,73584,620,74204
118,65794,605,66399
119,70923,612,71535
121,66395,618,67013
120,73506,620,74126
122,75332,628,75960
123,69548,564,70112
124,71926,671,72597
125,69992,633,70625
126,70894,598,71492
127,65236,614,65850
